index,timestamp,node 100 chan 0,node 100 chan 1,node 100 chan 10,node 100 chan 2,node 100 chan 3,node 100 chan 4,node 100 chan 5,node 100 chan 6,node 100 chan 7,node 100 chan 8,node 100 chan 9,node 200 chan 0,node 300 chan 0,node 300 chan 1,node 300 chan 2,node 300 chan 3,node 300 chan 4,node 300 chan 5
1,2020-06-23 11:32:58.561,683.0,306.0,108.0,0.0,0.0,0.0,308.0,328.0,922.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
2,2020-06-23 11:32:58.657,679.0,301.0,105.0,0.0,0.0,0.0,299.0,329.0,925.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
3,2020-06-23 11:32:58.783,685.0,328.0,109.0,0.0,0.0,0.0,306.0,334.0,919.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
4,2020-06-23 11:32:58.848,685.0,318.0,120.0,0.0,0.0,0.0,313.0,330.0,922.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
5,2020-06-23 11:32:58.935,681.0,313.0,112.0,0.0,0.0,0.0,310.0,330.0,923.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
6,2020-06-23 11:32:59.32,683.0,307.0,110.0,0.0,0.0,0.0,306.0,330.0,917.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
7,2020-06-23 11:32:59.132,678.0,304.0,107.0,0.0,0.0,0.0,314.0,329.0,920.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
8,2020-06-23 11:32:59.269,682.0,300.0,107.0,0.0,0.0,0.0,309.0,333.0,924.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
9,2020-06-23 11:32:59.339,684.0,296.0,110.0,0.0,0.0,0.0,308.0,329.0,939.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
10,2020-06-23 11:32:59.472,682.0,298.0,112.0,0.0,0.0,0.0,309.0,326.0,930.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
11,2020-06-23 11:32:59.545,677.0,305.0,122.0,0.0,0.0,0.0,305.0,322.0,928.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
12,2020-06-23 11:32:59.634,679.0,301.0,122.0,0.0,0.0,0.0,298.0,329.0,927.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
13,2020-06-23 11:32:59.769,677.0,297.0,111.0,0.0,0.0,0.0,309.0,329.0,927.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
14,2020-06-23 11:32:59.843,682.0,303.0,108.0,0.0,0.0,0.0,316.0,332.0,942.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
15,2020-06-23 11:32:59.982,684.0,302.0,109.0,0.0,0.0,0.0,307.0,330.0,943.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
16,2020-06-23 11:33:00.80,682.0,296.0,110.0,0.0,0.0,0.0,304.0,330.0,931.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
17,2020-06-23 11:33:00.190,681.0,302.0,105.0,0.0,0.0,0.0,311.0,330.0,928.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
18,2020-06-23 11:33:00.252,679.0,302.0,107.0,0.0,0.0,0.0,307.0,329.0,921.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
19,2020-06-23 11:33:00.359,677.0,296.0,108.0,0.0,0.0,0.0,304.0,324.0,913.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
20,2020-06-23 11:33:00.455,683.0,300.0,106.0,0.0,0.0,0.0,305.0,324.0,924.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
21,2020-06-23 11:33:00.596,678.0,304.0,112.0,0.0,0.0,0.0,310.0,325.0,931.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
22,2020-06-23 11:33:00.663,682.0,304.0,109.0,0.0,0.0,0.0,308.0,330.0,934.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
23,2020-06-23 11:33:00.801,680.0,299.0,109.0,0.0,0.0,0.0,312.0,328.0,922.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0
